date,location,src,value
2020-05-09,Chicago,walking actual_values,77.87
2020-05-10,Chicago,walking actual_values,45.01
2020-05-11,Chicago,walking actual_values,45.01
2020-05-12,Chicago,walking actual_values,45.01
2020-05-13,Chicago,walking actual_values,71.82
2020-05-14,Chicago,walking actual_values,59.64
2020-05-15,Chicago,walking actual_values,87.52
2020-05-16,Chicago,walking actual_values,86.32
2020-05-17,Chicago,walking actual_values,50.59
2020-05-18,Chicago,walking actual_values,68.9
2020-05-19,Chicago,walking actual_values,67.36
2020-05-20,Chicago,walking actual_values,79.98
2020-05-21,Chicago,walking actual_values,79.34
2020-05-22,Chicago,walking actual_values,93.33
2020-05-23,Chicago,walking actual_values,85.67
2020-05-24,Chicago,walking actual_values,88.31
2020-05-25,Chicago,walking actual_values,76.82
2020-05-26,Chicago,walking actual_values,83.07
2020-05-27,Chicago,walking actual_values,83.64
2020-05-28,Chicago,walking actual_values,81.61
2020-05-29,Chicago,walking actual_values,105.31
2020-05-30,Chicago,walking actual_values,124.97
2020-05-31,Chicago,walking actual_values,83.42
2020-06-01,Chicago,walking actual_values,77.35
2020-06-02,Chicago,walking actual_values,84.12
2020-06-03,Chicago,walking actual_values,84.26
2020-06-04,Chicago,walking actual_values,99.1
2020-06-05,Chicago,walking actual_values,109.9
2020-06-06,Chicago,walking actual_values,122.93
2020-06-07,Chicago,walking actual_values,93.92
2020-06-08,Chicago,walking actual_values,101.39
2020-06-09,Chicago,walking actual_values,87.03
2020-06-10,Chicago,walking actual_values,94.12
2020-06-11,Chicago,walking actual_values,113.6
2020-06-12,Chicago,walking actual_values,123.33
2020-06-13,Chicago,walking actual_values,128.79
2020-06-14,Chicago,walking actual_values,103.83
2020-06-15,Chicago,walking actual_values,105.77
2020-06-16,Chicago,walking actual_values,112.87
2020-06-17,Chicago,walking actual_values,116.09
2020-06-18,Chicago,walking actual_values,120.4
2020-06-19,Chicago,walking actual_values,148.55
2020-06-20,Chicago,walking actual_values,127.37
2020-06-21,Chicago,walking actual_values,97.36
2020-06-22,Chicago,walking actual_values,96.72
2020-06-23,Chicago,walking actual_values,122.2
2020-06-24,Chicago,walking actual_values,121.03
2020-06-25,Chicago,walking actual_values,133.18
2020-06-26,Chicago,walking actual_values,118.46
2020-06-27,Chicago,walking actual_values,162.17
2020-06-28,Chicago,walking actual_values,126.23
2020-06-29,Chicago,walking actual_values,111.04
2020-06-30,Chicago,walking actual_values,126.79
2020-07-01,Chicago,walking actual_values,136.1
2020-07-02,Chicago,walking actual_values,143.18
2020-07-03,Chicago,walking actual_values,159.89
2020-07-04,Chicago,walking actual_values,148.81
2020-07-05,Chicago,walking actual_values,117.15
2020-07-06,Chicago,walking actual_values,124.15
2020-07-07,Chicago,walking actual_values,124.86
2020-07-08,Chicago,walking actual_values,127.69
2020-07-09,Chicago,walking actual_values,128.71
2020-07-10,Chicago,walking actual_values,160.99
2020-07-11,Chicago,walking actual_values,172.1
2020-07-12,Chicago,walking actual_values,134.75
2020-07-13,Chicago,walking actual_values,132.64
2020-07-14,Chicago,walking actual_values,134.2
2020-07-15,Chicago,walking actual_values,118.85
2020-07-16,Chicago,walking actual_values,141.51
2020-07-17,Chicago,walking actual_values,170.52
2020-07-18,Chicago,walking actual_values,178.68
2020-07-19,Chicago,walking actual_values,119.37
2020-07-20,Chicago,walking actual_values,127.21
2020-07-21,Chicago,walking actual_values,120.88
2020-07-22,Chicago,walking actual_values,134.78
2020-07-23,Chicago,walking actual_values,143.21
2020-07-24,Chicago,walking actual_values,169.07
2020-07-25,Chicago,walking actual_values,188.31
2020-07-26,Chicago,walking actual_values,128.22
2020-07-27,Chicago,walking actual_values,120.78
2020-07-28,Chicago,walking actual_values,130.68
2020-07-29,Chicago,walking actual_values,128.93
2020-07-30,Chicago,walking actual_values,136.91
2020-07-31,Chicago,walking actual_values,165.48
2020-08-01,Chicago,walking actual_values,174.53
2020-08-02,Chicago,walking actual_values,124.25
2020-08-03,Chicago,walking actual_values,123.78
2020-08-04,Chicago,walking actual_values,135.92
2020-08-05,Chicago,walking actual_values,135.19
2020-08-06,Chicago,walking actual_values,142.64
2020-08-07,Chicago,walking actual_values,175.07
2020-08-08,Chicago,walking actual_values,188.64
2020-08-09,Chicago,walking actual_values,137.51
2020-08-10,Chicago,walking actual_values,104.95
2020-08-11,Chicago,walking actual_values,131.27
2020-08-12,Chicago,walking actual_values,134.76
2020-08-13,Chicago,walking actual_values,138.56
2020-08-14,Chicago,walking actual_values,162.84
2020-08-15,Chicago,walking actual_values,163.96
2020-08-16,Chicago,walking actual_values,132.56
2020-08-17,Chicago,walking actual_values,123.34
2020-08-18,Chicago,walking actual_values,128.39
2020-08-19,Chicago,walking actual_values,130.95
2020-08-20,Chicago,walking actual_values,136.51
2020-08-21,Chicago,walking actual_values,166.95
2020-08-22,Chicago,walking actual_values,183.63
2020-08-23,Chicago,walking actual_values,123.58
2020-08-24,Chicago,walking actual_values,116.46
2020-08-25,Chicago,walking actual_values,119.73
2020-08-26,Chicago,walking actual_values,120.68
2020-08-27,Chicago,walking actual_values,122.75
2020-08-28,Chicago,walking actual_values,152.02
2020-08-29,Chicago,walking actual_values,177.14
2020-08-30,Chicago,walking actual_values,127.62
2020-08-31,Chicago,walking actual_values,116.27
2020-09-01,Chicago,walking actual_values,108.95
2020-09-02,Chicago,walking actual_values,127.87
2020-09-03,Chicago,walking actual_values,133.42
2020-09-04,Chicago,walking actual_values,171.85
2020-09-05,Chicago,walking actual_values,197.48
2020-09-06,Chicago,walking actual_values,141.13
2020-09-07,Chicago,walking actual_values,121.34
2020-09-08,Chicago,walking actual_values,97.1
2020-09-09,Chicago,walking actual_values,109.38
2020-09-10,Chicago,walking actual_values,113.46
2020-09-11,Chicago,walking actual_values,148.13
2020-09-12,Chicago,walking actual_values,152.74
2020-09-13,Chicago,walking actual_values,134.33
2020-09-14,Chicago,walking actual_values,112.56
2020-09-15,Chicago,walking actual_values,120.94
2020-09-16,Chicago,walking actual_values,132.0
2020-09-17,Chicago,walking actual_values,129.03
2020-09-18,Chicago,walking actual_values,160.49
2020-09-19,Chicago,walking actual_values,192.89
2020-09-20,Chicago,walking actual_values,129.6
2020-09-21,Chicago,walking actual_values,111.35
2020-09-22,Chicago,walking actual_values,117.03
2020-09-23,Chicago,walking actual_values,119.5
2020-09-24,Chicago,walking actual_values,126.35
2020-09-25,Chicago,walking actual_values,169.0
2020-09-26,Chicago,walking actual_values,193.62
2020-09-27,Chicago,walking actual_values,125.69
2020-09-28,Chicago,walking actual_values,101.45
2020-09-29,Chicago,walking actual_values,107.27
2020-09-30,Chicago,walking actual_values,107.6
2020-10-01,Chicago,walking actual_values,110.73
2020-10-02,Chicago,walking actual_values,151.01
2020-10-03,Chicago,walking actual_values,169.12
2020-10-04,Chicago,walking actual_values,114.47
2020-10-05,Chicago,walking actual_values,103.85
2020-10-06,Chicago,walking actual_values,113.05
2020-10-07,Chicago,walking actual_values,117.11
2020-10-08,Chicago,walking actual_values,122.45
2020-10-09,Chicago,walking actual_values,171.19
2020-10-10,Chicago,walking actual_values,198.12
2020-10-11,Chicago,walking actual_values,132.98
2020-10-12,Chicago,walking actual_values,99.16
2020-10-13,Chicago,walking actual_values,109.19
2020-10-14,Chicago,walking actual_values,111.6
2020-10-15,Chicago,walking actual_values,115.34
2020-10-16,Chicago,walking actual_values,156.2
2020-10-17,Chicago,walking actual_values,185.14
2020-10-18,Chicago,walking actual_values,101.28
2020-10-19,Chicago,walking actual_values,93.44
2020-10-20,Chicago,walking actual_values,97.44
2020-10-21,Chicago,walking actual_values,104.09
2020-10-22,Chicago,walking actual_values,115.67
2020-10-23,Chicago,walking actual_values,130.87
2020-10-24,Chicago,walking actual_values,166.21
2020-10-25,Chicago,walking actual_values,100.58
2020-10-26,Chicago,walking actual_values,88.58
2020-10-27,Chicago,walking actual_values,90.57
2020-10-28,Chicago,walking actual_values,99.41
2020-10-29,Chicago,walking actual_values,102.89
2020-10-30,Chicago,walking actual_values,131.61
2020-10-31,Chicago,walking actual_values,149.51
2020-11-01,Chicago,walking actual_values,83.42
2020-11-02,Chicago,walking actual_values,93.49
2020-11-03,Chicago,walking actual_values,105.88
2020-11-04,Chicago,walking actual_values,89.99
2020-11-05,Chicago,walking actual_values,95.96
2020-11-06,Chicago,walking actual_values,129.04
2020-11-07,Chicago,walking actual_values,149.8
2020-11-08,Chicago,walking actual_values,103.65
2020-11-09,Chicago,walking actual_values,94.69
2020-11-10,Chicago,walking actual_values,84.92
2020-11-11,Chicago,walking actual_values,87.76
2020-11-12,Chicago,walking actual_values,83.3
2020-11-13,Chicago,walking actual_values,109.95
2020-11-14,Chicago,walking actual_values,109.35
2020-11-15,Chicago,walking actual_values,69.96
2020-11-16,Chicago,walking actual_values,78.32
2020-11-17,Chicago,walking actual_values,78.17
2020-11-18,Chicago,walking actual_values,80.71
2020-11-19,Chicago,walking actual_values,88.23
2020-11-20,Chicago,walking actual_values,104.62
2020-11-21,Chicago,walking actual_values,101.57
2020-11-22,Chicago,walking actual_values,71.51
2020-11-23,Chicago,walking actual_values,81.95
2020-11-24,Chicago,walking actual_values,80.72
2020-11-25,Chicago,walking actual_values,92.16
2020-11-26,Chicago,walking actual_values,45.65
2020-11-27,Chicago,walking actual_values,88.66
2020-11-28,Chicago,walking actual_values,101.14
2020-11-29,Chicago,walking actual_values,71.72
2020-11-30,Chicago,walking actual_values,74.39
2020-12-01,Chicago,walking actual_values,78.06
2020-12-02,Chicago,walking actual_values,84.13
2020-12-03,Chicago,walking actual_values,84.31
2020-12-04,Chicago,walking actual_values,106.17
2020-12-05,Chicago,walking actual_values,112.55
2020-12-06,Chicago,walking actual_values,74.55
2020-12-07,Chicago,walking actual_values,79.83
2020-12-08,Chicago,walking actual_values,80.36
2020-12-09,Chicago,walking actual_values,89.2
2020-12-10,Chicago,walking actual_values,94.79
2020-12-11,Chicago,walking actual_values,102.79
2020-12-12,Chicago,walking actual_values,107.28
2020-12-13,Chicago,walking actual_values,80.38
2020-12-14,Chicago,walking actual_values,83.45
2020-12-15,Chicago,walking actual_values,85.52
2020-12-16,Chicago,walking actual_values,86.56
2020-12-17,Chicago,walking actual_values,89.75
2020-12-18,Chicago,walking actual_values,108.51
2020-12-19,Chicago,walking actual_values,116.18
2020-12-20,Chicago,walking actual_values,87.09
2020-12-21,Chicago,walking actual_values,97.69
2020-12-22,Chicago,walking actual_values,102.9
2020-12-23,Chicago,walking actual_values,106.97
2020-12-24,Chicago,walking actual_values,72.93
2020-12-25,Chicago,walking actual_values,39.43
2020-12-26,Chicago,walking actual_values,85.63
2020-12-27,Chicago,walking actual_values,76.12
2020-12-28,Chicago,walking actual_values,87.2
2020-12-29,Chicago,walking actual_values,84.0
2020-12-30,Chicago,walking actual_values,91.03
2020-12-31,Chicago,walking actual_values,109.91
2021-01-01,Chicago,walking actual_values,68.55
2021-01-02,Chicago,walking actual_values,93.37
2021-01-03,Chicago,walking actual_values,70.06
2021-01-04,Chicago,walking actual_values,78.4
2021-01-05,Chicago,walking actual_values,81.94
2021-01-06,Chicago,walking actual_values,80.53
2020-01-13,San Diego,walking actual_values,100.0
2020-01-14,San Diego,walking actual_values,105.63
2020-01-15,San Diego,walking actual_values,108.34
2020-01-16,San Diego,walking actual_values,110.89
2020-01-17,San Diego,walking actual_values,137.98
2020-01-18,San Diego,walking actual_values,173.29
2020-01-19,San Diego,walking actual_values,131.88
2020-01-20,San Diego,walking actual_values,111.29
2020-01-21,San Diego,walking actual_values,104.15
2020-01-22,San Diego,walking actual_values,111.57
2020-01-23,San Diego,walking actual_values,118.52
2020-01-24,San Diego,walking actual_values,145.0
2020-01-25,San Diego,walking actual_values,168.67
2020-01-26,San Diego,walking actual_values,113.99
2020-01-27,San Diego,walking actual_values,106.43
2020-01-28,San Diego,walking actual_values,110.18
2020-01-29,San Diego,walking actual_values,107.32
2020-01-30,San Diego,walking actual_values,114.92
2020-01-31,San Diego,walking actual_values,147.14
2020-02-01,San Diego,walking actual_values,176.16
2020-02-02,San Diego,walking actual_values,105.87
2020-02-03,San Diego,walking actual_values,102.55
2020-02-04,San Diego,walking actual_values,106.26
2020-02-05,San Diego,walking actual_values,107.77
2020-02-06,San Diego,walking actual_values,115.27
2020-02-07,San Diego,walking actual_values,143.1
2020-02-08,San Diego,walking actual_values,191.04
2020-02-09,San Diego,walking actual_values,110.82
2020-02-10,San Diego,walking actual_values,102.61
2020-02-11,San Diego,walking actual_values,112.25
2020-02-12,San Diego,walking actual_values,114.25
2020-02-13,San Diego,walking actual_values,129.83
2020-02-14,San Diego,walking actual_values,176.62
2020-02-15,San Diego,walking actual_values,207.91
2020-02-16,San Diego,walking actual_values,162.5
2020-02-17,San Diego,walking actual_values,127.89
2020-02-18,San Diego,walking actual_values,112.78
2020-02-19,San Diego,walking actual_values,113.66
2020-02-20,San Diego,walking actual_values,123.55
2020-02-21,San Diego,walking actual_values,152.65
2020-02-22,San Diego,walking actual_values,170.21
2020-02-23,San Diego,walking actual_values,131.77
2020-02-24,San Diego,walking actual_values,111.63
2020-02-25,San Diego,walking actual_values,113.29
2020-02-26,San Diego,walking actual_values,116.52
2020-02-27,San Diego,walking actual_values,122.8
2020-02-28,San Diego,walking actual_values,153.43
2020-02-29,San Diego,walking actual_values,187.22
2020-03-01,San Diego,walking actual_values,120.55
2020-03-02,San Diego,walking actual_values,111.66
2020-03-03,San Diego,walking actual_values,127.32
2020-03-04,San Diego,walking actual_values,112.74
2020-03-05,San Diego,walking actual_values,118.5
2020-03-06,San Diego,walking actual_values,152.35
2020-03-07,San Diego,walking actual_values,184.6
2020-03-08,San Diego,walking actual_values,136.4
2020-03-09,San Diego,walking actual_values,111.01
2020-03-10,San Diego,walking actual_values,98.54
2020-03-11,San Diego,walking actual_values,106.3
2020-03-12,San Diego,walking actual_values,93.51
2020-03-13,San Diego,walking actual_values,110.29
2020-03-14,San Diego,walking actual_values,123.22
2020-03-15,San Diego,walking actual_values,86.64
2020-03-16,San Diego,walking actual_values,76.4
2020-03-17,San Diego,walking actual_values,70.67
2020-03-18,San Diego,walking actual_values,52.21
2020-03-19,San Diego,walking actual_values,57.2
2020-03-20,San Diego,walking actual_values,53.72
2020-03-21,San Diego,walking actual_values,55.63
2020-03-22,San Diego,walking actual_values,43.49
2020-03-23,San Diego,walking actual_values,46.62
2020-03-24,San Diego,walking actual_values,48.91
2020-03-25,San Diego,walking actual_values,45.08
2020-03-26,San Diego,walking actual_values,44.74
2020-03-27,San Diego,walking actual_values,51.58
2020-03-28,San Diego,walking actual_values,50.4
2020-03-29,San Diego,walking actual_values,43.35
2020-03-30,San Diego,walking actual_values,50.01
2020-03-31,San Diego,walking actual_values,46.8
2020-04-01,San Diego,walking actual_values,48.86
2020-04-02,San Diego,walking actual_values,49.08
2020-04-03,San Diego,walking actual_values,53.45
2020-04-04,San Diego,walking actual_values,46.95
2020-04-05,San Diego,walking actual_values,38.1
2020-04-06,San Diego,walking actual_values,37.62
2020-04-07,San Diego,walking actual_values,37.3
2020-04-08,San Diego,walking actual_values,42.51
2020-04-09,San Diego,walking actual_values,39.13
2020-04-10,San Diego,walking actual_values,38.89
2020-04-11,San Diego,walking actual_values,52.29
2020-04-12,San Diego,walking actual_values,32.77
