,date,drv,trn,wlk,city
4146,2020-07-17,102.35,35.98,69.76,San Francisco - Bay Area
4147,2020-07-18,94.34,28.05,66.74,San Francisco - Bay Area
4148,2020-07-19,79.07,29.2,54.96,San Francisco - Bay Area
4149,2020-07-20,84.68,28.98,57.57,San Francisco - Bay Area
4150,2020-07-21,87.82,34.55,59.59,San Francisco - Bay Area
4151,2020-07-22,89.88,34.35,61.58,San Francisco - Bay Area
4152,2020-07-23,91.85,31.15,61.31,San Francisco - Bay Area
4153,2020-07-24,102.87,34.0,68.12,San Francisco - Bay Area
4154,2020-07-25,96.65,29.19,68.88,San Francisco - Bay Area
4155,2020-07-26,80.32,30.46,56.14,San Francisco - Bay Area
4156,2020-07-27,86.52,34.3,58.0,San Francisco - Bay Area
4157,2020-07-28,90.76,35.07,60.38,San Francisco - Bay Area
4158,2020-07-29,92.43,34.71,62.54,San Francisco - Bay Area
4159,2020-07-30,94.53,34.57,62.36,San Francisco - Bay Area
4160,2020-07-31,107.65,34.76,71.6,San Francisco - Bay Area
4161,2020-08-01,99.75,29.71,70.33,San Francisco - Bay Area
4162,2020-08-02,82.75,29.87,57.55,San Francisco - Bay Area
4163,2020-08-03,91.89,35.15,59.56,San Francisco - Bay Area
4164,2020-08-04,91.33,34.41,61.0,San Francisco - Bay Area
4165,2020-08-05,90.8,34.2,60.7,San Francisco - Bay Area
4166,2020-08-06,95.87,37.02,65.01,San Francisco - Bay Area
4167,2020-08-07,108.83,36.21,74.03,San Francisco - Bay Area
4168,2020-08-08,100.83,29.86,74.03,San Francisco - Bay Area
4169,2020-08-09,84.88,31.27,60.36,San Francisco - Bay Area
4170,2020-08-10,90.18,34.9,61.07,San Francisco - Bay Area
4171,2020-08-11,93.08,34.11,63.22,San Francisco - Bay Area
4172,2020-08-12,93.52,35.57,64.13,San Francisco - Bay Area
4173,2020-08-13,96.88,35.43,65.42,San Francisco - Bay Area
4174,2020-08-14,114.3,38.35,77.93,San Francisco - Bay Area
4175,2020-08-15,111.81,35.47,80.87,San Francisco - Bay Area
4176,2020-08-16,84.76,30.52,59.14,San Francisco - Bay Area
4177,2020-08-17,91.77,34.87,60.89,San Francisco - Bay Area
4178,2020-08-18,94.44,36.02,64.9,San Francisco - Bay Area
4179,2020-08-19,96.25,35.9,62.73,San Francisco - Bay Area
4180,2020-08-20,95.35,34.75,65.58,San Francisco - Bay Area
4181,2020-08-21,108.12,36.62,77.49,San Francisco - Bay Area
4182,2020-08-22,100.49,32.25,79.25,San Francisco - Bay Area
4183,2020-08-23,79.35,30.96,59.98,San Francisco - Bay Area
4184,2020-08-24,86.98,35.19,61.26,San Francisco - Bay Area
4185,2020-08-25,88.02,34.92,63.44,San Francisco - Bay Area
4186,2020-08-26,90.05,35.07,64.2,San Francisco - Bay Area
4187,2020-08-27,91.95,34.54,65.01,San Francisco - Bay Area
4188,2020-08-28,105.27,36.68,74.57,San Francisco - Bay Area
4189,2020-08-29,98.83,30.77,76.58,San Francisco - Bay Area
4190,2020-08-30,81.98,31.84,61.5,San Francisco - Bay Area
4191,2020-08-31,85.97,33.91,58.54,San Francisco - Bay Area
4192,2020-09-01,87.91,34.39,62.07,San Francisco - Bay Area
4193,2020-09-02,91.62,35.37,64.23,San Francisco - Bay Area
4194,2020-09-03,94.17,35.37,65.57,San Francisco - Bay Area
4195,2020-09-04,110.81,40.35,79.35,San Francisco - Bay Area
4196,2020-09-05,104.81,34.71,85.52,San Francisco - Bay Area
4197,2020-09-06,96.33,33.04,73.95,San Francisco - Bay Area
4198,2020-09-07,86.17,33.77,61.98,San Francisco - Bay Area
4199,2020-09-08,86.95,33.76,59.66,San Francisco - Bay Area
4200,2020-09-09,85.76,30.04,57.16,San Francisco - Bay Area
4201,2020-09-10,86.96,32.63,58.85,San Francisco - Bay Area
4202,2020-09-11,99.11,33.96,69.68,San Francisco - Bay Area
4203,2020-09-12,92.04,29.93,67.56,San Francisco - Bay Area
4204,2020-09-13,72.77,28.27,52.87,San Francisco - Bay Area
4205,2020-09-14,82.87,31.47,56.65,San Francisco - Bay Area
4206,2020-09-15,86.64,32.73,60.65,San Francisco - Bay Area
4207,2020-09-16,92.03,35.33,65.54,San Francisco - Bay Area
4208,2020-09-17,93.04,35.98,66.13,San Francisco - Bay Area
4209,2020-09-18,107.43,39.01,78.0,San Francisco - Bay Area
4210,2020-09-19,104.2,36.42,83.2,San Francisco - Bay Area
4211,2020-09-20,81.0,30.79,62.55,San Francisco - Bay Area
4212,2020-09-21,83.6,33.97,59.47,San Francisco - Bay Area
4213,2020-09-22,86.03,31.98,62.47,San Francisco - Bay Area
4214,2020-09-23,89.33,33.48,64.06,San Francisco - Bay Area
4215,2020-09-24,90.46,33.5,63.48,San Francisco - Bay Area
4216,2020-09-25,107.72,36.48,77.97,San Francisco - Bay Area
4217,2020-09-26,102.5,35.94,83.94,San Francisco - Bay Area
4218,2020-09-27,82.14,31.21,63.74,San Francisco - Bay Area
4219,2020-09-28,83.6,32.83,58.11,San Francisco - Bay Area
4220,2020-09-29,84.85,34.15,59.83,San Francisco - Bay Area
4221,2020-09-30,89.37,34.56,61.13,San Francisco - Bay Area
4222,2020-10-01,87.89,36.59,60.91,San Francisco - Bay Area
4223,2020-10-02,101.13,39.12,70.53,San Francisco - Bay Area
4224,2020-10-03,97.54,36.44,77.76,San Francisco - Bay Area
4225,2020-10-04,77.88,34.09,60.35,San Francisco - Bay Area
4226,2020-10-05,81.05,34.83,55.33,San Francisco - Bay Area
4227,2020-10-06,83.14,32.64,57.88,San Francisco - Bay Area
4228,2020-10-07,85.9,38.88,58.83,San Francisco - Bay Area
4229,2020-10-08,87.32,35.01,59.83,San Francisco - Bay Area
4230,2020-10-09,103.7,39.29,74.06,San Francisco - Bay Area
4231,2020-10-10,97.54,36.33,79.76,San Francisco - Bay Area
4232,2020-10-11,79.48,35.44,64.04,San Francisco - Bay Area
4233,2020-10-12,85.0,37.84,59.97,San Francisco - Bay Area
4234,2020-10-13,84.63,36.41,60.46,San Francisco - Bay Area
4235,2020-10-14,88.47,37.35,62.79,San Francisco - Bay Area
4236,2020-10-15,91.3,37.83,64.76,San Francisco - Bay Area
4237,2020-10-16,108.72,42.93,78.36,San Francisco - Bay Area
4238,2020-10-17,103.99,39.27,86.35,San Francisco - Bay Area
4239,2020-10-18,80.16,35.45,63.7,San Francisco - Bay Area
4240,2020-10-19,82.12,36.25,58.4,San Francisco - Bay Area
4241,2020-10-20,85.12,37.58,61.19,San Francisco - Bay Area
4242,2020-10-21,87.44,36.15,62.41,San Francisco - Bay Area
4243,2020-10-22,88.48,36.49,61.4,San Francisco - Bay Area
4244,2020-10-23,105.19,41.28,77.21,San Francisco - Bay Area
4245,2020-10-24,100.68,37.78,81.21,San Francisco - Bay Area
4246,2020-10-25,78.58,34.3,60.58,San Francisco - Bay Area
4247,2020-10-26,81.51,36.39,57.61,San Francisco - Bay Area
4248,2020-10-27,85.43,33.69,59.78,San Francisco - Bay Area
4249,2020-10-28,86.4,36.95,60.2,San Francisco - Bay Area
4250,2020-10-29,89.54,36.46,62.51,San Francisco - Bay Area
4251,2020-10-30,104.58,42.93,76.02,San Francisco - Bay Area
4252,2020-10-31,94.41,37.49,79.83,San Francisco - Bay Area
4253,2020-11-01,73.44,33.06,58.27,San Francisco - Bay Area
4254,2020-11-02,79.71,35.01,56.65,San Francisco - Bay Area
4255,2020-11-03,80.63,34.32,60.24,San Francisco - Bay Area
4256,2020-11-04,76.89,34.33,54.95,San Francisco - Bay Area
4257,2020-11-05,80.4,35.78,57.94,San Francisco - Bay Area
